0	8.7318
1	8.72876
2	8.73165
3	8.73377
4	8.74155
5	8.74375
6	8.7488
7	8.7738
8	8.78884
9	8.80892
10	8.83387
11	8.86402
12	8.88906
13	8.92416
14	8.96427
